lat,lon,multi_nb_clusters,cumulative_GDD_score,cumulative_GDD_nb_clusters,cumulative_PRECTOT_score,cumulative_PRECTOT_nb_clusters,cumulative_WS2M_score,cumulative_WS2M_nb_clusters,cumulative_RH2M_score,cumulative_RH2M_nb_clusters
27.191028281152967,-10.871798288799793,2,50.01381828104608,2,55.720405271872835,2,37.11378388316315,3,45.53521477882543,3
27.191028281152967,-11.171798288799788,2,49.32598648586817,2,58.230345573031634,2,37.071622201638746,2,40.15568561310988,3
27.191028281152967,-11.47179828879979,2,49.32598648586817,2,58.230345573031634,2,37.071622201638746,2,40.15568561310988,3
27.191028281152967,-11.771798288799788,2,57.875922544464295,2,64.91631139023893,4,36.603075151696615,2,47.967483694021475,2
27.191028281152967,-12.071798288799789,2,54.81463402230117,2,58.864343430011665,4,40.83534775262059,2,48.39715972348205,2
27.191028281152967,-12.371798288799793,2,54.81463402230117,2,58.864343430011665,4,40.83534775262059,2,48.39715972348205,2
27.191028281152967,-12.671798288799788,3,57.23532441101862,2,45.486854360230716,7,31.26294468023162,6,47.36915987845179,2
27.191028281152967,-12.97179828879979,3,57.23532441101862,2,45.486854360230716,7,31.26294468023162,6,47.36915987845179,2
27.191028281152967,-13.271798288799788,3,56.47288268487341,3,51.1212223303009,3,30.946256959795907,3,49.139222042128814,5
27.191028281152967,-8.77179828879979,3,43.52485033687939,3,84.95873393945652,3,25.995268661646964,2,59.2245223745977,3
27.191028281152967,-9.071798288799789,3,48.048069514811736,2,64.57107767218874,3,25.81585705117844,2,53.68912010980968,2
27.191028281152967,-9.37179828879979,3,48.048069514811736,2,64.57107767218874,3,25.81585705117844,2,53.68912010980968,2
27.191028281152967,-9.671798288799788,2,49.973866139846585,2,48.35837634469581,9,29.204907943749724,2,52.62078336716064,3
27.191028281152967,-9.97179828879979,2,49.973866139846585,2,48.35837634469581,9,29.204907943749724,2,52.62078336716064,3
27.491028281152968,-10.271798288799788,2,50.89578492891535,2,54.96456173983475,2,33.074434612823524,3,49.29177247184083,3
27.491028281152968,-10.571798288799789,2,50.01381828104608,2,55.720405271872835,2,37.11378388316315,3,45.53521477882543,3
27.491028281152968,-10.871798288799793,2,50.01381828104608,2,55.720405271872835,2,37.11378388316315,3,45.53521477882543,3
27.491028281152968,-11.171798288799788,2,49.32598648586817,2,58.230345573031634,2,37.071622201638746,2,40.15568561310988,3
27.491028281152968,-11.47179828879979,2,49.32598648586817,2,58.230345573031634,2,37.071622201638746,2,40.15568561310988,3
27.491028281152968,-11.771798288799788,2,57.875922544464295,2,64.91631139023893,4,36.603075151696615,2,47.967483694021475,2
27.491028281152968,-12.071798288799789,2,54.81463402230117,2,58.864343430011665,4,40.83534775262059,2,48.39715972348205,2
27.491028281152968,-12.371798288799793,2,54.81463402230117,2,58.864343430011665,4,40.83534775262059,2,48.39715972348205,2
27.491028281152968,-12.671798288799788,3,57.23532441101862,2,45.486854360230716,7,31.26294468023162,6,47.36915987845179,2
27.491028281152968,-12.97179828879979,3,57.23532441101862,2,45.486854360230716,7,31.26294468023162,6,47.36915987845179,2
27.491028281152968,-8.77179828879979,3,43.52485033687939,3,84.95873393945652,3,25.995268661646964,2,59.2245223745977,3
27.491028281152968,-9.071798288799789,3,48.048069514811736,2,64.57107767218874,3,25.81585705117844,2,53.68912010980968,2
27.491028281152968,-9.37179828879979,3,48.048069514811736,2,64.57107767218874,3,25.81585705117844,2,53.68912010980968,2
27.491028281152968,-9.671798288799788,2,49.973866139846585,2,48.35837634469581,9,29.204907943749724,2,52.62078336716064,3
27.491028281152968,-9.97179828879979,2,49.973866139846585,2,48.35837634469581,9,29.204907943749724,2,52.62078336716064,3
27.79102828115297,-10.271798288799788,2,56.118989427513,2,51.37647330717299,5,30.018654083218724,2,51.001391685358826,3
27.79102828115297,-10.571798288799789,2,45.73674426191365,2,48.959673240776716,2,31.552911218311085,2,39.624307613317356,2
27.79102828115297,-10.871798288799793,2,45.73674426191365,2,48.959673240776716,2,31.552911218311085,2,39.624307613317356,2
27.79102828115297,-11.171798288799788,2,49.22381525916271,2,51.62327952632565,2,37.35037406648136,2,46.05826218984205,2
27.79102828115297,-11.47179828879979,2,49.22381525916271,2,51.62327952632565,2,37.35037406648136,2,46.05826218984205,2
27.79102828115297,-11.771798288799788,2,52.571215788327635,2,47.63695587765812,2,30.996718996067806,2,47.06122045859884,2
27.79102828115297,-12.071798288799789,2,51.04359336033703,3,48.365809346979894,2,31.253203582661396,2,47.85122595592773,2
27.79102828115297,-12.371798288799793,2,51.04359336033703,3,48.365809346979894,2,31.253203582661396,2,47.85122595592773,2
27.79102828115297,-12.671798288799788,2,53.910272672225155,2,43.79903927071654,5,32.223130393428825,2,45.39142403374981,2
27.79102828115297,-12.97179828879979,2,53.910272672225155,2,43.79903927071654,5,32.223130393428825,2,45.39142403374981,2
27.79102828115297,-8.77179828879979,3,51.42418484393972,2,128.14948655901082,8,26.966325117799087,4,55.179766036525756,2
27.79102828115297,-9.071798288799789,3,54.295031340681255,2,78.28342472948763,3,26.158444937227056,3,59.96339102886241,2
27.79102828115297,-9.37179828879979,3,54.295031340681255,2,78.28342472948763,3,26.158444937227056,3,59.96339102886241,2
27.79102828115297,-9.671798288799788,3,57.17395171533331,2,52.645513264449896,4,23.674930924703165,2,61.06865073525169,2
27.79102828115297,-9.97179828879979,3,57.17395171533331,2,52.645513264449896,4,23.674930924703165,2,61.06865073525169,2
28.091028281152962,-10.271798288799788,2,51.57664574425058,2,51.82390251096131,2,32.363976002497644,2,47.177839855058544,3
28.091028281152962,-10.571798288799789,2,48.311577883470925,2,48.023499803261366,2,33.896684381019746,2,49.17001877034087,2
28.091028281152962,-10.871798288799793,2,48.311577883470925,2,48.023499803261366,2,33.896684381019746,2,49.17001877034087,2
28.091028281152962,-11.171798288799788,2,49.13215179250345,3,51.44706465766115,2,42.143360740179716,2,46.78214584693177,2
28.091028281152962,-11.47179828879979,2,49.13215179250345,3,51.44706465766115,2,42.143360740179716,2,46.78214584693177,2
28.091028281152962,-11.771798288799788,2,51.85809582459984,4,52.625564925197764,6,38.69293436904293,2,54.307609990795214,3
28.091028281152962,-12.071798288799789,2,66.90444785055746,2,57.60912127891671,2,35.50905719143291,2,52.64909268861488,2
28.091028281152962,-8.77179828879979,9,51.89275648805426,2,73.62384612998227,9,25.983125757479534,4,75.24509670765435,2
28.091028281152962,-9.071798288799789,4,59.711325805652685,2,62.61232184250277,4,23.383117885154824,4,73.6899892796924,2
28.091028281152962,-9.37179828879979,4,59.711325805652685,2,62.61232184250277,4,23.383117885154824,4,73.6899892796924,2
28.091028281152962,-9.671798288799788,4,61.005841960735616,2,55.04570294009101,4,27.21869279621721,2,59.95070130450963,2
28.091028281152962,-9.97179828879979,4,61.005841960735616,2,55.04570294009101,4,27.21869279621721,2,59.95070130450963,2
28.39102828115297,-10.271798288799788,2,51.57664574425058,2,51.82390251096131,2,32.363976002497644,2,47.177839855058544,3
28.39102828115297,-10.571798288799789,2,48.311577883470925,2,48.023499803261366,2,33.896684381019746,2,49.17001877034087,2
28.39102828115297,-10.871798288799793,2,48.311577883470925,2,48.023499803261366,2,33.896684381019746,2,49.17001877034087,2
28.39102828115297,-11.171798288799788,2,49.13215179250345,3,51.44706465766115,2,42.143360740179716,2,46.78214584693177,2
28.39102828115297,-8.77179828879979,9,51.89275648805426,2,73.62384612998227,9,25.983125757479534,4,75.24509670765435,2
28.39102828115297,-9.071798288799789,4,59.711325805652685,2,62.61232184250277,4,23.383117885154824,4,73.6899892796924,2
28.39102828115297,-9.37179828879979,4,59.711325805652685,2,62.61232184250277,4,23.383117885154824,4,73.6899892796924,2
28.39102828115297,-9.671798288799788,4,61.005841960735616,2,55.04570294009101,4,27.21869279621721,2,59.95070130450963,2
28.39102828115297,-9.97179828879979,4,61.005841960735616,2,55.04570294009101,4,27.21869279621721,2,59.95070130450963,2
28.691028281152967,-10.271798288799788,2,51.91904003275772,2,63.503576090753484,2,27.615863094834435,6,52.91961455140197,2
28.691028281152967,-10.571798288799789,2,48.274648257102555,3,58.92947930632332,2,36.52413498217955,2,51.88304679752258,2
28.691028281152967,-10.871798288799793,2,48.274648257102555,3,58.92947930632332,2,36.52413498217955,2,51.88304679752258,2
28.691028281152967,-8.77179828879979,3,53.003402133734255,2,70.95016171232672,3,29.29348401945021,2,86.30190402894605,2
28.691028281152967,-9.071798288799789,4,54.70961284847995,2,68.09437338092788,4,25.778771270372065,2,62.6552511936525,3
28.691028281152967,-9.37179828879979,4,54.70961284847995,2,68.09437338092788,4,25.778771270372065,2,62.6552511936525,3
28.691028281152967,-9.671798288799788,2,57.05823333526804,2,61.95479533491881,2,29.214563595335694,2,55.5239842759632,2
28.691028281152967,-9.97179828879979,2,57.05823333526804,2,61.95479533491881,2,29.214563595335694,2,55.5239842759632,2
28.991028281152968,-10.271798288799788,2,51.91904003275772,2,63.503576090753484,2,27.615863094834435,6,52.91961455140197,2
28.991028281152968,-10.571798288799789,2,48.274648257102555,3,58.92947930632332,2,36.52413498217955,2,51.88304679752258,2
28.991028281152968,-8.471798288799791,3,51.42278950110492,2,79.75338853342059,3,32.98628561803712,2,90.8935933545099,2
28.991028281152968,-8.77179828879979,3,53.003402133734255,2,70.95016171232672,3,29.29348401945021,2,86.30190402894605,2
28.991028281152968,-9.071798288799789,4,54.70961284847995,2,68.09437338092788,4,25.778771270372065,2,62.6552511936525,3
28.991028281152968,-9.37179828879979,4,54.70961284847995,2,68.09437338092788,4,25.778771270372065,2,62.6552511936525,3
28.991028281152968,-9.671798288799788,2,57.05823333526804,2,61.95479533491881,2,29.214563595335694,2,55.5239842759632,2
28.991028281152968,-9.97179828879979,2,57.05823333526804,2,61.95479533491881,2,29.214563595335694,2,55.5239842759632,2
29.29102828115297,-7.871798288799789,3,49.609598342762524,2,82.94109374798232,3,37.20312919975368,2,80.98861473008976,2
29.29102828115297,-8.17179828879979,3,49.59759380919205,2,77.6339724649178,3,36.96855349323366,2,82.57730019734531,2
29.29102828115297,-8.471798288799791,3,49.59759380919205,2,77.6339724649178,3,36.96855349323366,2,82.57730019734531,2
29.29102828115297,-8.77179828879979,3,50.374406644883244,2,80.3438703770454,3,32.506507717469496,2,82.74952751838879,2
29.29102828115297,-9.071798288799789,3,55.2852883821631,2,58.94849220100134,3,29.69254293824465,2,58.74422136189439,3
29.29102828115297,-9.37179828879979,3,55.2852883821631,2,58.94849220100134,3,29.69254293824465,2,58.74422136189439,3
29.29102828115297,-9.671798288799788,2,61.10403345613394,2,78.83627456976744,2,33.932136250076745,2,54.327596776069825,3
29.29102828115297,-9.97179828879979,2,61.10403345613394,2,78.83627456976744,2,33.932136250076745,2,54.327596776069825,3
29.591028281152962,-6.071798288799791,3,46.06066510051086,4,44.365985100932704,3,42.353772105953325,2,70.28974588235779,3
29.591028281152962,-6.3717982887997895,3,46.06066510051086,4,44.365985100932704,3,42.353772105953325,2,70.28974588235779,3
29.591028281152962,-6.67179828879979,3,39.54011698240168,3,56.393352648857906,3,39.411829355926194,3,66.5347140069703,2
29.591028281152962,-6.971798288799791,3,39.54011698240168,3,56.393352648857906,3,39.411829355926194,3,66.5347140069703,2
29.591028281152962,-7.27179828879979,3,45.304607668122244,5,75.74326065284738,3,40.573980879986195,2,79.6251738375598,3
29.591028281152962,-7.5717982887997906,3,42.319271554489674,5,64.01775139844288,5,40.729283262460655,2,72.46242916584357,2
29.591028281152962,-7.871798288799789,3,42.319271554489674,5,64.01775139844288,5,40.729283262460655,2,72.46242916584357,2
29.591028281152962,-8.17179828879979,3,45.31940079103209,6,62.02283196385955,5,34.82265771495414,2,71.29285403393656,2
29.591028281152962,-8.471798288799791,3,45.31940079103209,6,62.02283196385955,5,34.82265771495414,2,71.29285403393656,2
29.591028281152962,-8.77179828879979,2,50.14892178584269,2,65.39704463236733,5,29.41597151512253,2,72.26601299413637,2
29.591028281152962,-9.071798288799789,2,56.64880640279383,2,86.00655319997826,2,36.181555413957916,2,75.84696985576804,2
29.591028281152962,-9.37179828879979,2,56.64880640279383,2,86.00655319997826,2,36.181555413957916,2,75.84696985576804,2
29.591028281152962,-9.671798288799788,2,56.921458534931034,2,93.21933678062865,2,37.054783718926,2,61.29625318504042,2
29.591028281152962,-9.97179828879979,2,56.921458534931034,2,93.21933678062865,2,37.054783718926,2,61.29625318504042,2
29.89102828115297,-5.471798288799791,4,42.86192861290895,5,36.232085569441885,4,43.03290813031371,2,53.17531426037594,2
29.89102828115297,-5.77179828879979,2,43.04827846539175,4,39.73050463567239,3,46.6618456678672,2,52.62151088877528,3
29.89102828115297,-6.071798288799791,3,46.06066510051086,4,44.365985100932704,3,42.353772105953325,2,70.28974588235779,3
29.89102828115297,-6.3717982887997895,3,46.06066510051086,4,44.365985100932704,3,42.353772105953325,2,70.28974588235779,3
29.89102828115297,-6.67179828879979,3,39.54011698240168,3,56.393352648857906,3,39.411829355926194,3,66.5347140069703,2
29.89102828115297,-6.971798288799791,3,39.54011698240168,3,56.393352648857906,3,39.411829355926194,3,66.5347140069703,2
29.89102828115297,-7.27179828879979,3,45.304607668122244,5,75.74326065284738,3,40.573980879986195,2,79.6251738375598,3
29.89102828115297,-7.5717982887997906,3,42.319271554489674,5,64.01775139844288,5,40.729283262460655,2,72.46242916584357,2
29.89102828115297,-7.871798288799789,3,42.319271554489674,5,64.01775139844288,5,40.729283262460655,2,72.46242916584357,2
29.89102828115297,-8.17179828879979,3,45.31940079103209,6,62.02283196385955,5,34.82265771495414,2,71.29285403393656,2
29.89102828115297,-8.471798288799791,3,45.31940079103209,6,62.02283196385955,5,34.82265771495414,2,71.29285403393656,2
29.89102828115297,-8.77179828879979,2,50.14892178584269,2,65.39704463236733,5,29.41597151512253,2,72.26601299413637,2
29.89102828115297,-9.071798288799789,2,56.64880640279383,2,86.00655319997826,2,36.181555413957916,2,75.84696985576804,2
29.89102828115297,-9.37179828879979,2,56.64880640279383,2,86.00655319997826,2,36.181555413957916,2,75.84696985576804,2
29.89102828115297,-9.671798288799788,2,56.921458534931034,2,93.21933678062865,2,37.054783718926,2,61.29625318504042,2
30.191028281152967,-4.8717982887997895,2,42.36367335398231,4,49.128789504056115,3,37.85817712159738,2,53.07801416788832,2
30.191028281152967,-5.17179828879979,3,45.20762366228648,4,42.276545895468466,3,41.2314462762868,2,57.105274067125535,3
30.191028281152967,-5.471798288799791,3,45.20762366228648,4,42.276545895468466,3,41.2314462762868,2,57.105274067125535,3
30.191028281152967,-5.77179828879979,2,44.15928833688178,4,48.293058497338265,3,40.66135319913169,3,66.13508511804397,3
30.191028281152967,-6.071798288799791,3,43.1732070460035,2,48.11505376169968,3,59.15234448458162,2,70.20846746122537,3
30.191028281152967,-6.3717982887997895,3,43.1732070460035,2,48.11505376169968,3,59.15234448458162,2,70.20846746122537,3
30.191028281152967,-6.67179828879979,3,44.86076271495526,5,56.39251631460533,4,61.34793487956665,2,79.88320005169723,2
30.191028281152967,-6.971798288799791,3,44.86076271495526,5,56.39251631460533,4,61.34793487956665,2,79.88320005169723,2
30.191028281152967,-7.27179828879979,3,44.0366892579313,2,66.25772801717888,7,42.74077096312127,4,84.25703709361142,4
30.191028281152967,-7.5717982887997906,3,45.49088414493808,4,66.70662002349916,3,39.801072092826146,3,69.11161743966498,4
30.191028281152967,-7.871798288799789,3,45.49088414493808,4,66.70662002349916,3,39.801072092826146,3,69.11161743966498,4
30.191028281152967,-8.17179828879979,2,43.58450737491122,3,65.37745006060987,2,28.410783321785985,2,65.47104896350295,3
30.191028281152967,-8.471798288799791,2,43.58450737491122,3,65.37745006060987,2,28.410783321785985,2,65.47104896350295,3
30.191028281152967,-8.77179828879979,2,50.50495096928077,2,65.58929581338856,3,39.414240025921096,2,74.06021345449527,2
30.191028281152967,-9.071798288799789,2,45.54398724494123,2,89.90210549225162,2,35.51011020433031,3,76.87039510419214,2
30.191028281152967,-9.37179828879979,2,45.54398724494123,2,89.90210549225162,2,35.51011020433031,3,76.87039510419214,2
30.491028281152964,-4.571798288799791,2,42.36367335398231,4,49.128789504056115,3,37.85817712159738,2,53.07801416788832,2
30.491028281152964,-4.8717982887997895,2,42.36367335398231,4,49.128789504056115,3,37.85817712159738,2,53.07801416788832,2
30.491028281152964,-5.17179828879979,3,45.20762366228648,4,42.276545895468466,3,41.2314462762868,2,57.105274067125535,3
30.491028281152964,-5.471798288799791,3,45.20762366228648,4,42.276545895468466,3,41.2314462762868,2,57.105274067125535,3
30.491028281152964,-5.77179828879979,2,44.15928833688178,4,48.293058497338265,3,40.66135319913169,3,66.13508511804397,3
30.491028281152964,-6.071798288799791,3,43.1732070460035,2,48.11505376169968,3,59.15234448458162,2,70.20846746122537,3
30.491028281152964,-6.3717982887997895,3,43.1732070460035,2,48.11505376169968,3,59.15234448458162,2,70.20846746122537,3
30.491028281152964,-6.67179828879979,3,44.86076271495526,5,56.39251631460533,4,61.34793487956665,2,79.88320005169723,2
30.491028281152964,-6.971798288799791,3,44.86076271495526,5,56.39251631460533,4,61.34793487956665,2,79.88320005169723,2
30.491028281152964,-7.27179828879979,3,44.0366892579313,2,66.25772801717888,7,42.74077096312127,4,84.25703709361142,4
30.491028281152964,-7.5717982887997906,3,45.49088414493808,4,66.70662002349916,3,39.801072092826146,3,69.11161743966498,4
30.491028281152964,-7.871798288799789,3,45.49088414493808,4,66.70662002349916,3,39.801072092826146,3,69.11161743966498,4
30.491028281152964,-8.17179828879979,2,43.58450737491122,3,65.37745006060987,2,28.410783321785985,2,65.47104896350295,3
30.491028281152964,-8.471798288799791,2,43.58450737491122,3,65.37745006060987,2,28.410783321785985,2,65.47104896350295,3
30.491028281152964,-8.77179828879979,2,50.50495096928077,2,65.58929581338856,3,39.414240025921096,2,74.06021345449527,2
30.491028281152964,-9.071798288799789,2,45.54398724494123,2,89.90210549225162,2,35.51011020433031,3,76.87039510419214,2
30.491028281152964,-9.37179828879979,2,45.54398724494123,2,89.90210549225162,2,35.51011020433031,3,76.87039510419214,2
30.491028281152964,-9.671798288799788,2,52.27583760502838,2,92.08899265977125,2,34.17135404681656,2,66.79201988083494,2
30.79102828115297,-3.67179828879979,2,44.11716625561788,3,66.17247094738272,8,37.31998341910408,2,61.533130366671564,3
30.79102828115297,-3.971798288799791,2,44.11716625561788,3,66.17247094738272,8,37.31998341910408,2,61.533130366671564,3
30.79102828115297,-4.27179828879979,2,46.818134730439105,4,62.27874859952585,2,38.08154917635483,3,60.90432644501116,3
30.79102828115297,-4.571798288799791,2,46.135261239799995,4,49.71149029062121,2,39.01921416796463,2,63.37019318695397,3
30.79102828115297,-4.8717982887997895,2,46.135261239799995,4,49.71149029062121,2,39.01921416796463,2,63.37019318695397,3
30.79102828115297,-5.17179828879979,3,46.034534261923866,4,57.76451083105572,3,40.79841719978153,2,56.84204316517396,4
30.79102828115297,-5.471798288799791,3,46.034534261923866,4,57.76451083105572,3,40.79841719978153,2,56.84204316517396,4
30.79102828115297,-5.77179828879979,2,46.23207826978595,4,59.12235254761889,3,46.76332327645551,2,68.2520428940881,3
30.79102828115297,-6.071798288799791,2,42.68392922438148,3,53.409396290703235,2,54.46948717115465,3,66.70833792195162,3
30.79102828115297,-6.3717982887997895,2,42.68392922438148,3,53.409396290703235,2,54.46948717115465,3,66.70833792195162,3
30.79102828115297,-6.67179828879979,3,43.006275901407,5,52.7371182038796,3,58.16032667046132,3,76.36385419332024,2
30.79102828115297,-6.971798288799791,3,43.006275901407,5,52.7371182038796,3,58.16032667046132,3,76.36385419332024,2
30.79102828115297,-7.27179828879979,3,43.241144805680804,4,47.326885265488684,3,55.09702341993857,3,69.36730930235997,4
30.79102828115297,-7.5717982887997906,2,41.729015615626864,4,58.481022215151846,2,44.9007254584609,3,64.78634711494632,2
30.79102828115297,-7.871798288799789,2,41.729015615626864,4,58.481022215151846,2,44.9007254584609,3,64.78634711494632,2
30.79102828115297,-8.17179828879979,2,42.333212418244614,3,67.34592004605621,2,44.591872376858994,2,72.34878164127718,2
30.79102828115297,-8.471798288799791,2,42.333212418244614,3,67.34592004605621,2,44.591872376858994,2,72.34878164127718,2
30.79102828115297,-8.77179828879979,2,40.17564898609969,3,68.97115928830341,2,44.4783252977814,3,79.52368147291075,2
30.79102828115297,-9.071798288799789,3,49.347503363017154,2,70.90316609018244,3,32.40928779407807,2,85.30099317035379,2
30.79102828115297,-9.37179828879979,3,49.347503363017154,2,70.90316609018244,3,32.40928779407807,2,85.30099317035379,2
30.79102828115297,-9.671798288799788,3,45.95062121402394,2,60.99021977203991,3,31.16639579511506,2,83.32991566255834,2
31.091028281152962,-3.67179828879979,2,43.411302871241006,3,53.93640063500014,3,34.65200262388573,2,70.10330217548746,5
31.091028281152962,-3.971798288799791,2,43.411302871241006,3,53.93640063500014,3,34.65200262388573,2,70.10330217548746,5
31.091028281152962,-4.27179828879979,3,43.95158079779527,4,42.37940457595831,5,42.902916675987726,2,68.50523182223391,4
31.091028281152962,-4.571798288799791,3,46.44148958803837,4,45.108945965583274,3,44.74517326156263,2,67.93850382474534,2
31.091028281152962,-4.8717982887997895,3,46.44148958803837,4,45.108945965583274,3,44.74517326156263,2,67.93850382474534,2
31.091028281152962,-5.17179828879979,3,46.69073710806616,4,48.961257508326334,3,45.986121024454725,3,69.53932007519047,2
31.091028281152962,-5.471798288799791,3,46.69073710806616,4,48.961257508326334,3,45.986121024454725,3,69.53932007519047,2
31.091028281152962,-5.77179828879979,2,41.69529320645892,8,44.39023630510328,3,52.70919143275594,3,64.81580319264253,2
31.091028281152962,-6.071798288799791,2,41.49413615182148,3,41.748535285217244,2,58.85632638567252,3,55.739586664978205,4
31.091028281152962,-6.3717982887997895,2,41.49413615182148,3,41.748535285217244,2,58.85632638567252,3,55.739586664978205,4
31.091028281152962,-6.67179828879979,2,40.7638369416078,2,46.113695300988226,2,45.8791523819793,3,60.45939054404037,3
31.091028281152962,-6.971798288799791,2,40.7638369416078,2,46.113695300988226,2,45.8791523819793,3,60.45939054404037,3
31.091028281152962,-7.27179828879979,2,42.11516940425828,2,45.632733471982114,2,46.90530373789138,2,57.36644145829188,3
31.091028281152962,-7.5717982887997906,2,44.2443349137874,2,52.75725962042086,2,47.81884209799073,2,55.035726654748075,2
31.091028281152962,-7.871798288799789,2,44.2443349137874,2,52.75725962042086,2,47.81884209799073,2,55.035726654748075,2
31.091028281152962,-8.17179828879979,2,41.58960897855686,2,63.09601172837079,2,49.064447943538525,2,58.32202763996414,3
31.091028281152962,-8.471798288799791,2,41.58960897855686,2,63.09601172837079,2,49.064447943538525,2,58.32202763996414,3
31.091028281152962,-8.77179828879979,2,40.01057200883137,2,62.60009645098221,2,50.152284901195046,3,65.30337254002275,2
31.091028281152962,-9.071798288799789,2,47.430175321626415,2,65.24935322398248,3,31.833703408877028,3,74.65945552150737,2
31.091028281152962,-9.37179828879979,2,47.430175321626415,2,65.24935322398248,3,31.833703408877028,3,74.65945552150737,2
31.091028281152962,-9.671798288799788,3,43.812756912953375,3,74.78298498533529,3,33.85639198532368,2,72.47825904975184,2
31.39102828115297,-3.67179828879979,2,43.411302871241006,3,53.93640063500014,3,34.65200262388573,2,70.10330217548746,5
31.39102828115297,-3.971798288799791,2,43.411302871241006,3,53.93640063500014,3,34.65200262388573,2,70.10330217548746,5
31.39102828115297,-4.27179828879979,3,43.95158079779527,4,42.37940457595831,5,42.902916675987726,2,68.50523182223391,4
31.39102828115297,-4.571798288799791,3,46.44148958803837,4,45.108945965583274,3,44.74517326156263,2,67.93850382474534,2
31.39102828115297,-4.8717982887997895,3,46.44148958803837,4,45.108945965583274,3,44.74517326156263,2,67.93850382474534,2
31.39102828115297,-5.17179828879979,3,46.69073710806616,4,48.961257508326334,3,45.986121024454725,3,69.53932007519047,2
31.39102828115297,-5.471798288799791,3,46.69073710806616,4,48.961257508326334,3,45.986121024454725,3,69.53932007519047,2
31.39102828115297,-5.77179828879979,2,41.69529320645892,8,44.39023630510328,3,52.70919143275594,3,64.81580319264253,2
31.39102828115297,-6.071798288799791,2,41.49413615182148,3,41.748535285217244,2,58.85632638567252,3,55.739586664978205,4
31.39102828115297,-6.3717982887997895,2,41.49413615182148,3,41.748535285217244,2,58.85632638567252,3,55.739586664978205,4
31.39102828115297,-6.67179828879979,2,40.7638369416078,2,46.113695300988226,2,45.8791523819793,3,60.45939054404037,3
31.39102828115297,-6.971798288799791,2,40.7638369416078,2,46.113695300988226,2,45.8791523819793,3,60.45939054404037,3
31.39102828115297,-7.27179828879979,2,42.11516940425828,2,45.632733471982114,2,46.90530373789138,2,57.36644145829188,3
31.39102828115297,-7.5717982887997906,2,44.2443349137874,2,52.75725962042086,2,47.81884209799073,2,55.035726654748075,2
31.39102828115297,-7.871798288799789,2,44.2443349137874,2,52.75725962042086,2,47.81884209799073,2,55.035726654748075,2
31.39102828115297,-8.17179828879979,2,41.58960897855686,2,63.09601172837079,2,49.064447943538525,2,58.32202763996414,3
31.39102828115297,-8.471798288799791,2,41.58960897855686,2,63.09601172837079,2,49.064447943538525,2,58.32202763996414,3
31.39102828115297,-8.77179828879979,2,40.01057200883137,2,62.60009645098221,2,50.152284901195046,3,65.30337254002275,2
31.39102828115297,-9.071798288799789,2,47.430175321626415,2,65.24935322398248,3,31.833703408877028,3,74.65945552150737,2
31.39102828115297,-9.37179828879979,2,47.430175321626415,2,65.24935322398248,3,31.833703408877028,3,74.65945552150737,2
31.39102828115297,-9.671798288799788,3,43.812756912953375,3,74.78298498533529,3,33.85639198532368,2,72.47825904975184,2
31.691028281152967,-3.3717982887997917,2,42.229818310013925,5,66.98129608533938,2,34.39060200485819,2,82.52209127264801,5
31.691028281152967,-3.67179828879979,2,39.20266250698019,4,50.81786094749308,2,34.22915090532237,2,74.76901060139664,5
31.691028281152967,-3.971798288799791,2,39.20266250698019,4,50.81786094749308,2,34.22915090532237,2,74.76901060139664,5
31.691028281152967,-4.27179828879979,3,42.3233674767738,4,33.79509059825696,4,41.81121264791006,2,66.77056156848005,4
31.691028281152967,-4.571798288799791,2,40.57559295919421,2,34.508144730544416,2,51.022860519391635,2,58.68418070638229,4
31.691028281152967,-4.8717982887997895,2,40.57559295919421,2,34.508144730544416,2,51.022860519391635,2,58.68418070638229,4
31.691028281152967,-5.17179828879979,2,40.30880348058568,2,35.7229766569246,2,43.55846682395794,2,58.28739466197565,4
31.691028281152967,-5.471798288799791,2,40.30880348058568,2,35.7229766569246,2,43.55846682395794,2,58.28739466197565,4
31.691028281152967,-5.77179828879979,2,38.15237335679217,7,46.50887689022485,2,50.56285388410488,3,47.10249703953702,5
31.691028281152967,-6.071798288799791,2,39.65816718956688,2,50.666367466549765,2,42.319861635462935,3,41.48505943277494,2
31.691028281152967,-6.3717982887997895,2,39.65816718956688,2,50.666367466549765,2,42.319861635462935,3,41.48505943277494,2
31.691028281152967,-6.67179828879979,2,43.20275022272104,2,52.74656285842363,2,51.11841848601977,2,50.64920502832355,2
31.691028281152967,-6.971798288799791,2,43.20275022272104,2,52.74656285842363,2,51.11841848601977,2,50.64920502832355,2
31.691028281152967,-7.27179828879979,2,46.06602524176829,2,51.22606111764035,2,50.351774031772955,2,42.013692948710805,3
31.691028281152967,-7.5717982887997906,2,45.263686516775074,2,42.08542492627491,2,60.187554479458605,2,49.42845562806347,3
31.691028281152967,-7.871798288799789,2,45.263686516775074,2,42.08542492627491,2,60.187554479458605,2,49.42845562806347,3
31.691028281152967,-8.17179828879979,2,42.968700353961566,2,45.155372226537416,2,62.42996016078719,2,49.36737135762591,3
31.691028281152967,-8.471798288799791,2,42.968700353961566,2,45.155372226537416,2,62.42996016078719,2,49.36737135762591,3
31.691028281152967,-8.77179828879979,3,39.7958255273055,2,42.108139900447306,5,59.11989869372582,3,46.87438606754438,3
